,Rating,Company Name,Job Title,Salary,Salaries Reported,Location,Employment Status,Job Roles,Salary_USD
3946,4.1,BOCS,Backend Developer - Intern,300000,1,New Delhi,Intern,Backend,3613
3947,3.7,Zast Logisolutions,Backend Developer,900000,1,New Delhi,Full Time,Backend,10839
3948,4.0,Xam idea,Backend Developer,400000,1,New Delhi,Full Time,Backend,4817
3949,4.4,Emvento Technologies,Backend Developer,400000,1,New Delhi,Full Time,Backend,4817
3950,4.0,TNine Solutions,Backend Developer - Intern,900000,1,New Delhi,Intern,Backend,10839
3951,3.3,Vkarma Edutech,Backend Developer - Intern,100000,1,New Delhi,Intern,Backend,1204
3952,4.0,GoodSpace,Backend Developer,400000,1,New Delhi,Full Time,Backend,4817
3953,3.5,Veratech Intelligence,Backend Developer - Intern,120000,1,New Delhi,Intern,Backend,1445
3954,2.0,Ipaytotal,Backend Developer - Intern,336000,1,New Delhi,Intern,Backend,4047
3955,3.7,Quor,Backend Developer,700000,1,New Delhi,Full Time,Backend,8430
3956,5.0,Bizzeonline,Backend Developer,700000,1,New Delhi,Full Time,Backend,8430
3957,3.6,In a Nutshell,Backend Developer,1000000,1,New Delhi,Full Time,Backend,12043
3958,5.0,Alyssum Global Services,Backend Developer,348000,1,New Delhi,Full Time,Backend,4191
3959,1.6,Solpoo,Backend Developer,400000,1,New Delhi,Full Time,Backend,4817
3960,5.0,The Grey Parrots,Backend Developer,600000,1,New Delhi,Full Time,Backend,7226
3961,4.0,mTraker,Backend Developer,500000,1,New Delhi,Full Time,Backend,6022
3962,4.0,Lithionics Battery,Backend Developer - Intern,120000,1,New Delhi,Intern,Backend,1445
3963,5.0,S2code Technology,Backend Developer,1000000,1,New Delhi,Full Time,Backend,12043
3964,4.0,qwertyqwerty,Backend Developer - Intern,29568,1,New Delhi,Intern,Backend,356
3965,4.0,Bvm Model School,Backend Developer,360000,1,New Delhi,Full Time,Backend,4336
3966,4.0,Bizzbuzz,Backend Developer - Intern,48000,1,New Delhi,Intern,Backend,578
3967,5.0,Pear system,Backend Developer,300000,1,New Delhi,Full Time,Backend,3613
3968,4.0,Sharad Goswami,Backend Developer,400000,1,New Delhi,Full Time,Backend,4817
3969,1.0,Jeebley,Backend Developer,400000,1,New Delhi,Full Time,Backend,4817
3970,4.0,Areon Mobility,Backend Developer,360000,1,New Delhi,Full Time,Backend,4336
3971,3.6,Spinnaker Vacation Resorts,Backend Developer,288000,1,New Delhi,Full Time,Backend,3468
3972,3.1,White Code Labs,Backend Developer - Intern,200000,1,New Delhi,Intern,Backend,2409
3973,4.0,No,Backend Developer,312000,1,New Delhi,Full Time,Backend,3757
3974,4.0,WAPology,Backend Developer,500000,1,New Delhi,Full Time,Backend,6022
3975,4.0,Shippigo,Backend Developer,288000,1,New Delhi,Full Time,Backend,3468
3976,4.0,GitHub Community SRM,Backend Developer - Intern,60000,1,New Delhi,Intern,Backend,723
3977,4.0,Opmagic.ai,Backend Developer - Intern,120000,1,New Delhi,Intern,Backend,1445
3978,4.0,Karan goyal,Backend Developer - Intern,96000,1,New Delhi,Intern,Backend,1156
3979,5.0,BuyersGoHappy,Backend Developer - Intern,216000,1,New Delhi,Intern,Backend,2601
3980,2.6,Jdmr Ischool,Backend Developer,500000,1,New Delhi,Full Time,Backend,6022
3981,4.0,Zap Infolabs Private Limited,Backend Developer,252000,1,New Delhi,Full Time,Backend,3035
3982,4.4,Spotmentor,Backend Developer,900000,1,New Delhi,Full Time,Backend,10839
3983,5.0,Credit Culture,Backend Developer,648000,1,New Delhi,Full Time,Backend,7804
3984,4.0,Softogenel technologies,Backend Developer,200000,1,New Delhi,Full Time,Backend,2409
3985,4.0,Krawal Studios,Backend Developer,288000,1,New Delhi,Full Time,Backend,3468
3986,4.0,No,Backend Developer,400000,1,New Delhi,Full Time,Backend,4817
3987,3.2,Alpine Software,Backend Developer,500000,1,New Delhi,Full Time,Backend,6022
3988,4.0,Ayush Tiwari,Backend Developer - Intern,168000,1,New Delhi,Intern,Backend,2023
3989,4.0,Curer,Backend Developer,348000,1,New Delhi,Full Time,Backend,4191
3990,3.0,Miracle Ites,Backend Developer,300000,1,New Delhi,Full Time,Backend,3613
3991,4.0,Sagas Ingenieria,Backend Developer,456000,1,New Delhi,Full Time,Backend,5492
3992,4.0,Work Advantage,Backend Developer,500000,1,New Delhi,Full Time,Backend,6022
3993,4.0,Arodream Technology,Backend Developer,600000,1,New Delhi,Full Time,Backend,7226
3994,5.0,Piratica IT Services and Training,Backend Developer,900000,1,New Delhi,Full Time,Backend,10839
3995,3.7,Banao,Backend Developer - Intern,60000,1,New Delhi,Intern,Backend,723
3996,4.0,Amit kumar,Backend Developer,100000,1,New Delhi,Full Time,Backend,1204
3997,4.0,Inovoteq,Backend Developer,4200000,1,New Delhi,Full Time,Backend,50581
3998,3.8,Concentrix,Backend Process,192000,6,New Delhi,Full Time,Backend,2312
3999,4.3,Birdeye,Software Backend Engineer,900000,6,New Delhi,Full Time,Backend,10839
4000,4.0,GreyOrange,"Software Engineer, Backend",500000,5,New Delhi,Full Time,Backend,6022
4001,3.6,Tech Mahindra,Backend Process,168000,4,New Delhi,Full Time,Backend,2023
4002,3.7,EXL Service,Backend Process,192000,4,New Delhi,Full Time,Backend,2312
4003,3.8,Collegedunia,"Software Engineer, Backend",400000,3,New Delhi,Full Time,Backend,4817
4004,3.8,Paytm,Backend Process,228000,3,New Delhi,Full Time,Backend,2746
4005,3.7,Delhivery,"Software Engineer, Backend",600000,2,New Delhi,Full Time,Backend,7226
4006,4.3,Josh Talks,"Software Engineer, Backend - Intern",144000,2,New Delhi,Intern,Backend,1734
4007,3.9,Untrodden Labs,"Software Engineer, Backend",240000,2,New Delhi,Full Time,Backend,2890
4008,4.2,Times Internet,Senior Backend Developer,1400000,2,New Delhi,Full Time,Backend,16860
4009,3.9,1mg,Backend Engineer,100000,2,New Delhi,Full Time,Backend,1204
4010,4.4,Ocrolus,Senior Backend Engineer,3100000,2,New Delhi,Full Time,Backend,37334
4011,3.6,Chetu,NodeJS Backend Developer,300000,2,New Delhi,Full Time,Backend,3613
4012,4.3,Parangat Technologies,NodeJS Backend Developer,264000,2,New Delhi,Full Time,Backend,3179
4013,3.8,Concentrix,Backend,240000,2,New Delhi,Full Time,Backend,2890
4014,3.7,EXL Service,Backend,276000,2,New Delhi,Full Time,Backend,3324
4015,3.8,Wipro,Backend Process,228000,2,New Delhi,Full Time,Backend,2746
4016,3.9,Genpact,Backend Process,156000,2,New Delhi,Full Time,Backend,1879
4017,4.0,Optum Global Solutions,Backend Process,252000,2,New Delhi,Full Time,Backend,3035
4018,3.4,Aegis,Backend Process,144000,2,New Delhi,Full Time,Backend,1734
4019,3.8,WheelsEye Technology,Backend Process,204000,2,New Delhi,Full Time,Backend,2457
4020,3.9,BACKEND,Backend Process,200000,2,New Delhi,Full Time,Backend,2409
4021,3.9,Urban Company,SDE-2 Backend,2500000,2,New Delhi,Full Time,Backend,30108
4022,4.2,Pristyn Care,Associate Backend Developer,400000,2,New Delhi,Full Time,Backend,4817
4023,3.6,Fareportal,Backend Executive,336000,2,New Delhi,Full Time,Backend,4047
4024,4.2,Bharti Airtel,"Software Engineer, Backend",1500000,1,New Delhi,Full Time,Backend,18065
4025,3.8,Paytm,"Software Engineer, Backend - Intern",288000,1,New Delhi,Intern,Backend,3468
4026,3.7,IndiaMART,"Software Engineer, Backend",500000,1,New Delhi,Full Time,Backend,6022
4027,3.9,Urban Company,"Software Engineer, Backend",2300000,1,New Delhi,Full Time,Backend,27699
4028,3.8,Blinkit,"Software Engineer, Backend",2700000,1,New Delhi,Full Time,Backend,32517
4029,3.8,Blinkit,"Software Engineer, Backend - Intern",504000,1,New Delhi,Intern,Backend,6070
4030,3.6,H&M,"Software Engineer, Backend",192000,1,New Delhi,Full Time,Backend,2312
4031,3.8,WheelsEye Technology,"Software Engineer, Backend",700000,1,New Delhi,Full Time,Backend,8430
4032,3.5,Classplus,"Software Engineer, Backend - Intern",360000,1,New Delhi,Intern,Backend,4336
4033,3.5,Classplus,"Software Engineer, Backend",1000000,1,New Delhi,Full Time,Backend,12043
4034,4.1,Zopper,"Software Engineer, Backend",500000,1,New Delhi,Full Time,Backend,6022
4035,3.6,99acre com,"Software Engineer, Backend",1300000,1,New Delhi,Full Time,Backend,15656
4036,4.1,CleverTap,"Software Engineer, Backend",1500000,1,New Delhi,Full Time,Backend,18065
4037,4.1,Park+ (India),"Software Engineer, Backend - Intern",300000,1,New Delhi,Intern,Backend,3613
4038,4.1,INDmoney,"Software Engineer, Backend",1600000,1,New Delhi,Full Time,Backend,19269
4039,4.0,Leena AI,"Software Engineer, Backend",1400000,1,New Delhi,Full Time,Backend,16860
4040,4.3,WinZO,"Software Engineer, Backend",2700000,1,New Delhi,Full Time,Backend,32517
4041,3.9,BACKEND,"Software Engineer, Backend",100000,1,New Delhi,Full Time,Backend,1204
4042,4.0,StarClinch,"Software Engineer, Backend - Intern",156000,1,New Delhi,Intern,Backend,1879
4043,3.8,Dhwaniris,"Software Engineer, Backend - Intern",120000,1,New Delhi,Intern,Backend,1445
4044,4.2,Innotical Solutions,"Software Engineer, Backend",200000,1,New Delhi,Full Time,Backend,2409
4045,5.0,Expand My Business (ExMyB),"Software Engineer, Backend - Intern",168000,1,New Delhi,Intern,Backend,2023
4046,3.7,Cube26,"Software Engineer, Backend",900000,1,New Delhi,Full Time,Backend,10839
4047,4.7,Les Transformations,"Software Engineer, Backend - Intern",200000,1,New Delhi,Intern,Backend,2409
4048,4.6,Farzi Engineer,"Software Engineer, Backend",700000,1,New Delhi,Full Time,Backend,8430
4049,4.2,Across The Globe,"Software Engineer, Backend",120000,1,New Delhi,Full Time,Backend,1445
4050,4.8,StartupFlux,"Software Engineer, Backend - Intern",180000,1,New Delhi,Intern,Backend,2168
4051,4.3,Crofarm,"Software Engineer, Backend - Intern",300000,1,New Delhi,Intern,Backend,3613
4052,4.5,Mindpeers India,"Software Engineer, Backend",900000,1,New Delhi,Full Time,Backend,10839
4053,3.7,VenueMonk,"Software Engineer, Backend - Intern",200000,1,New Delhi,Intern,Backend,2409
4054,4.4,Certa (CA),"Software Engineer, Backend",2100000,1,New Delhi,Full Time,Backend,25291
4055,4.0,Hora.AI,"Software Engineer, Backend - Intern",288000,1,New Delhi,Intern,Backend,3468
4056,3.5,Stylework,"Software Engineer, Backend",200000,1,New Delhi,Full Time,Backend,2409
4057,3.9,Nash Ventures (India),"Software Engineer, Backend",600000,1,New Delhi,Full Time,Backend,7226
4058,5.0,MPebbles Technologies,"Software Engineer, Backend",288000,1,New Delhi,Full Time,Backend,3468
4059,3.5,EdgeCanvas,"Software Engineer, Backend",1100000,1,New Delhi,Full Time,Backend,13248
4060,3.7,Msg.ai,"Software Engineer, Backend",2400000,1,New Delhi,Full Time,Backend,28904
4061,3.2,Trion Technology,"Software Engineer, Backend",384000,1,New Delhi,Full Time,Backend,4625
4062,4.6,InterviewVector,"Software Engineer, Backend - Intern",228000,1,New Delhi,Intern,Backend,2746
4063,2.9,GoPlayBook Internet,"Software Engineer, Backend",1000000,1,New Delhi,Full Time,Backend,12043
4064,5.0,Charpixel Technologies,"Software Engineer, Backend",400000,1,New Delhi,Full Time,Backend,4817
4065,3.8,OneCode,"Software Engineer, Backend",600000,1,New Delhi,Full Time,Backend,7226
4066,3.7,Neuron,"Software Engineer, Backend",700000,1,New Delhi,Full Time,Backend,8430
4067,3.7,AGIXURY,"Software Engineer, Backend - Intern",100000,1,New Delhi,Intern,Backend,1204
4068,4.6,Ketchupp,"Software Engineer, Backend",400000,1,New Delhi,Full Time,Backend,4817
4069,4.3,Indicus Netlabs,"Software Engineer, Backend",500000,1,New Delhi,Full Time,Backend,6022
4070,4.0,Anonymus,"Software Engineer, Backend",100000,1,New Delhi,Full Time,Backend,1204
4071,4.0,Teqop Consultancy,"Software Engineer, Backend - Intern",240000,1,New Delhi,Intern,Backend,2890
4072,4.2,Arizona Tile,"Software Engineer, Backend",1600000,1,New Delhi,Full Time,Backend,19269
4073,5.0,Founders Lair,"Software Engineer, Backend - Intern",180000,1,New Delhi,Intern,Backend,2168
4074,4.2,Atlan,Backend Software Engineer - Intern,300000,1,New Delhi,Intern,Backend,3613
4075,4.0,Something Digital,Backend Software Engineer,900000,1,New Delhi,Full Time,Backend,10839
4076,3.8,Paytm,Software Developer (Backend),800000,1,New Delhi,Full Time,Backend,9635
4077,4.2,Hike,Backend Software Developer,1600000,1,New Delhi,Full Time,Backend,19269
4078,3.4,BuildSupply,Software Engineer - Backend,800000,1,New Delhi,Full Time,Backend,9635
4079,4.3,Birdeye,Software Backend Developer,1200000,1,New Delhi,Full Time,Backend,14452
4080,3.8,Paytm,Senior Backend Developer,2400000,1,New Delhi,Full Time,Backend,28904
4081,3.8,XYZ,Senior Backend Developer,600000,1,New Delhi,Full Time,Backend,7226
4082,4.5,Tokopedia,Senior Backend Developer,1800000,1,New Delhi,Full Time,Backend,21678
4083,4.5,Grappus,Senior Backend Developer,900000,1,New Delhi,Full Time,Backend,10839
4084,3.7,Majid Al Futtaim Group,Senior Backend Developer,100000,1,New Delhi,Full Time,Backend,1204
4085,4.8,Colaborar Labs (India),Senior Backend Developer,1000000,1,New Delhi,Full Time,Backend,12043
4086,4.9,Gophers Lab Technologies,Senior Backend Developer,1400000,1,New Delhi,Full Time,Backend,16860
4087,4.0,Credicxo,Senior Backend Developer,372000,1,New Delhi,Full Time,Backend,4480
4088,4.6,Credgenics,Senior Backend Developer,1152000,1,New Delhi,Full Time,Backend,13874
4089,2.6,1Tab,Senior Backend Developer,1200000,1,New Delhi,Full Time,Backend,14452
4090,3.8,Kliento Technologies,Senior Backend Developer,120000,1,New Delhi,Full Time,Backend,1445
4091,4.7,Infino,Senior Backend Developer,984000,1,New Delhi,Full Time,Backend,11851
4092,4.3,LikeMinds (India),Senior Backend Developer,700000,1,New Delhi,Full Time,Backend,8430
4093,2.8,Creative Appography,Senior Backend Developer,1500000,1,New Delhi,Full Time,Backend,18065
4094,2.1,Grey Coconut Designs,Senior Backend Developer,300000,1,New Delhi,Full Time,Backend,3613
4095,3.6,RedCarpet,Junior Backend Developer - Intern,288000,1,New Delhi,Intern,Backend,3468
4096,4.3,Crownstack,Junior Backend Developer,300000,1,New Delhi,Full Time,Backend,3613
4097,3.8,Dhwaniris,Junior Backend Developer - Intern,228000,1,New Delhi,Intern,Backend,2746
4098,4.0,ParallelDots,Junior Backend Developer,384000,1,New Delhi,Full Time,Backend,4625
4099,4.3,Kunal Infotech,Junior Backend Developer,1800000,1,New Delhi,Full Time,Backend,21678
4100,2.6,ICCS,Junior Backend Developer,168000,1,New Delhi,Full Time,Backend,2023
4101,4.0,Hiamnshu,Junior Backend Developer - Intern,288000,1,New Delhi,Intern,Backend,3468
4102,3.9,EY,Backend Engineer,900000,1,New Delhi,Full Time,Backend,10839
4103,3.3,Iimjobs.com,Backend Engineer,500000,1,New Delhi,Full Time,Backend,6022
4104,3.8,Dineout,Backend Engineer,3400000,1,New Delhi,Full Time,Backend,40947
4105,4.1,Park+ (India),Backend Engineer,1200000,1,New Delhi,Full Time,Backend,14452
4106,3.4,Transport Corporation Of India Limited,Backend Engineer,200000,1,New Delhi,Full Time,Backend,2409
4107,3.9,Adda 247,Backend Engineer - Intern,300000,1,New Delhi,Intern,Backend,3613
4108,3.4,DotPe,Backend Engineer,1400000,1,New Delhi,Full Time,Backend,16860
4109,4.2,Atlan,Backend Engineer,1200000,1,New Delhi,Full Time,Backend,14452
4110,4.2,Atlan,Backend Engineer - Intern,300000,1,New Delhi,Intern,Backend,3613
4111,3.1,Bobble Keyboard,Backend Engineer,900000,1,New Delhi,Full Time,Backend,10839
4112,4.3,Fleetx,Backend Engineer,1400000,1,New Delhi,Full Time,Backend,16860
4113,3.8,OYO Corporation,Backend Engineer,1200000,1,New Delhi,Full Time,Backend,14452
4114,3.0,Yolo TravelTech,Backend Engineer - Intern,240000,1,New Delhi,Intern,Backend,2890
4115,4.0,Glaucus Logistics,Backend Engineer,1000000,1,New Delhi,Full Time,Backend,12043
4116,4.2,KlearNow,Backend Engineer,1300000,1,New Delhi,Full Time,Backend,15656
4117,4.3,Oriserve,Backend Engineer - Intern,168000,1,New Delhi,Intern,Backend,2023
4118,4.3,Saarthi,Backend Engineer,396000,1,New Delhi,Full Time,Backend,4769
4119,4.7,Fueled,Backend Engineer,1200000,1,New Delhi,Full Time,Backend,14452
4120,4.7,Careervira,Backend Engineer,500000,1,New Delhi,Full Time,Backend,6022
4121,4.9,Syfe,Backend Engineer,1500000,1,New Delhi,Full Time,Backend,18065
4122,4.1,StyleDotMe,Backend Engineer,600000,1,New Delhi,Full Time,Backend,7226
4123,3.7,Parkzap Labs,Backend Engineer,400000,1,New Delhi,Full Time,Backend,4817
4124,4.4,Hans Matrimony,Backend Engineer,500000,1,New Delhi,Full Time,Backend,6022
4125,4.6,Data Peace,Backend Engineer - Intern,84000,1,New Delhi,Intern,Backend,1012
4126,4.3,Ontic,Backend Engineer,2100000,1,New Delhi,Full Time,Backend,25291
4127,3.5,Visit Health,Backend Engineer,900000,1,New Delhi,Full Time,Backend,10839
4128,4.5,@1800,Backend Engineer,324000,1,New Delhi,Full Time,Backend,3902
4129,4.6,Level AI,Backend Engineer,200000,1,New Delhi,Full Time,Backend,2409
4130,4.0,CommerceUp,Backend Engineer,200000,1,New Delhi,Full Time,Backend,2409
4131,5.0,McCoy Mart,Backend Engineer,500000,1,New Delhi,Full Time,Backend,6022
4132,3.9,Xylem Inc.,Database Engineer,500000,1,Bangalore,Full Time,Database,6022
4133,4.4,Amelia,Database Engineer,1400000,1,Bangalore,Full Time,Database,16860
4134,3.7,Danske IT and Support Services,Database Engineer,600000,1,Bangalore,Full Time,Database,7226
4135,4.6,Intuit,Database Engineer,2400000,1,Bangalore,Full Time,Database,28904
4136,3.0,Forte Solutions,Database Engineer - Contractor,900000,1,Bangalore,Contractor,Database,10839
4137,3.8,BlogBeats,Database Engineer,1200000,1,Bangalore,Full Time,Database,14452
4138,3.8,NTT DATA,Database Administrator,400000,2,Bangalore,Full Time,Database,4817
4139,3.7,Microland,Database Administrator,500000,2,Bangalore,Full Time,Database,6022
4140,4.0,Mindtree,Database Administrator,300000,2,Bangalore,Full Time,Database,3613
4141,3.4,Kloud9,Database Administrator,200000,2,Bangalore,Full Time,Database,2409
4142,3.9,Bharat Electronics,Database Administrator Contractor,264000,2,Bangalore,Contractor,Database,3179
4143,4.1,IHS Markit,Database Administrator,1000000,2,Bangalore,Full Time,Database,12043
4144,3.5,Aptean,Database Administrator,1020000,2,Bangalore,Full Time,Database,12284
4145,3.2,Pythian,Database Administrator,200000,2,Bangalore,Full Time,Database,2409
4146,3.8,FIS,Database Administrator,100000,2,Bangalore,Full Time,Database,1204
4147,3.9,ABC,Database Administrator,1000000,2,Bangalore,Full Time,Database,12043
4148,3.6,Wells Fargo,Database Administrator,1100000,2,Bangalore,Full Time,Database,13248
4149,3.8,Teradata,Database Administrator,1100000,2,Bangalore,Full Time,Database,13248
4150,3.8,Thermo Fisher Scientific,Database Administrator,800000,2,Bangalore,Full Time,Database,9635
4151,3.7,Infinite Computer Solutions,Database Administrator,500000,2,Bangalore,Full Time,Database,6022
4152,4.0,UST,Database Administrator,800000,2,Bangalore,Full Time,Database,9635
4153,3.8,MH Alshaya,Database Administrator,700000,2,Bangalore,Full Time,Database,8430
4154,3.8,First American Financial Corporation,Database Administrator,700000,2,Bangalore,Full Time,Database,8430
4155,3.8,Wipro,Database Developer,600000,2,Bangalore,Full Time,Database,7226
4156,3.5,DXC Technology,Senior Database Administrator,1000000,2,Bangalore,Full Time,Database,12043
4157,3.7,Atlas Systems,Senior Database Administrator,500000,2,Bangalore,Full Time,Database,6022
4158,4.0,J.P. Morgan,Senior Database Administrator,1100000,2,Bangalore,Full Time,Database,13248
4159,3.3,Time Inc.,Senior Database Administrator,1500000,2,Bangalore,Full Time,Database,18065
4160,3.8,Capgemini,Senior Database Administrator,1200000,2,Bangalore,Full Time,Database,14452
4161,3.6,Tech Mahindra,Senior Database Administrator,700000,2,Bangalore,Full Time,Database,8430
4162,3.7,Target,Senior Database Administrator,2000000,2,Bangalore,Full Time,Database,24086
4163,4.3,Cisco Systems,Senior Database Administrator,2000000,2,Bangalore,Full Time,Database,24086
4164,3.6,Cerner,Senior Database Administrator,1200000,2,Bangalore,Full Time,Database,14452
